User ID,Email,First Name,Last Name,Department,Title,Location,Campaign Name,Template,Sent Date,Opened,Clicked,Replied,Attachment Opened,Macro Enabled,Data Entered,Reported,Time to Click (seconds),Time to Report (seconds),IP Address,Browser,Operating System,Delivery Status,Difficulty,Phish-prone Percentage,Current Risk Score,Previous Training Completed,Training Completion Date,Groups,Manager Email,Employee ID,Hire Date,Active Directory,Division,Cost Center,Custom Field 1,Custom Field 2,Baseline Test Score,Last Training Score,Security Awareness Proficiency,Risk Level,Failure Count (12 months),Success Count (12 months),Last Failure Date,Campaign Type,Industry Template,Language,Time Zone,Mobile Device,VPN Connection,Two Factor Enabled,Password Manager
EMP_0872,emp_0872@company.com,User0872,LastName872,HR,Manager,London,Q2 2024 - Document Share,Document Share,07/05/2024 17:14,True,False,False,False,False,False,True,,264.0,192.168.232.144,Firefox,Windows 11,Delivered,Low,0.0,85.3,True,04/06/2022,HR - London,manager_hr@company.com,EMP_0872,03/07/2022,True,Europe,CC-8879,Level 1,On-site,64,99.0,Novice,Low,2,14,,Phishing,Healthcare,English,GMT,False,False,False,True
EMP_0104,emp_0104@company.com,User0104,LastName104,HR,Manager,Frankfurt,Q3 2024 - Password Expiration,Password Expiration,11/02/2024 17:14,True,True,False,False,False,False,False,3.0,,192.168.32.195,Chrome,Windows 10,Delivered,Medium,12.9,54.5,True,05/12/2024,HR - Frankfurt,manager_hr@company.com,EMP_0104,04/12/2024,True,Asia-Pacific,CC-6336,Level 2,On-site,81,93.0,Advanced,Medium,5,12,12/22/2023,Phishing,Generic,English,GMT,True,False,False,True
EMP_0661,emp_0661@company.com,User0661,LastName661,Operations,Employee,New York,Q1 2024 - HR Communication,HR Communication,12/19/2024 17:14,False,False,False,False,False,False,True,,71.0,192.168.22.219,Chrome,Windows 11,Delivered,Medium,7.7,96.8,True,05/10/2022,Operations - New York,manager_operations@company.com,EMP_0661,04/10/2022,True,North America,CC-3035,Level 2,On-site,71,79.0,Intermediate,Low,0,14,,Phishing,Healthcare,English,PST,False,False,True,False
EMP_0536,emp_0536@company.com,User0536,LastName536,Legal,Employee,Frankfurt,Q4 2024 - Account Suspended,Account Suspended,11/26/2024 17:14,True,False,False,False,False,False,False,,,192.168.39.55,Chrome,Windows 10,Delivered,Medium,14.2,95.9,True,12/05/2022,Legal - Frankfurt,manager_legal@company.com,EMP_0536,11/05/2022,True,North America,CC-5299,Level 2,On-site,87,78.0,Intermediate,Medium,5,6,,Phishing,Financial,English,PST,False,True,True,False
EMP_0891,emp_0891@company.com,User0891,LastName891,R&D,Director,Chicago,Q3 2025 - Document Share,Document Share,06/27/2025 17:14,False,False,False,False,False,False,True,,263.0,192.168.125.195,Safari,Windows 11,Delivered,Medium,23.6,100.0,True,03/15/2021,R&D - Chicago,manager_r&d@company.com,EMP_0891,02/13/2021,True,Asia-Pacific,CC-4485,Level 1,Hybrid,66,90.0,Novice,High,7,3,,Phishing,Generic,Spanish,EST,False,False,False,True
EMP_0725,emp_0725@company.com,User0725,LastName725,R&D,Employee,Sydney,Q3 2024 - Financial Request,Financial Request,12/02/2024 17:14,True,False,False,False,False,False,False,,,192.168.157.171,Edge,Windows 10,Delivered,Low,21.2,98.0,True,03/01/2020,R&D - Sydney,manager_r&d@company.com,EMP_0725,01/31/2020,True,North America,CC-8620,Level 1,On-site,86,93.0,Advanced,High,0,13,,Phishing,Financial,English,EST,True,True,False,True
EMP_0291,emp_0291@company.com,User0291,LastName291,Operations,Manager,Chicago,Q4 2025 - VPN Access,VPN Access,02/27/2025 17:14,False,False,False,False,False,False,False,,,192.168.20.56,Chrome,Windows 10,Delivered,Medium,7.5,79.2,True,07/13/2023,Operations - Chicago,manager_operations@company.com,EMP_0291,06/13/2023,True,Asia-Pacific,CC-9275,Level 1,On-site,74,75.0,Advanced,Low,6,11,,Vishing,Technology,English,GMT,False,False,False,False
EMP_1039,emp_1039@company.com,User1039,LastName039,R&D,Employee,San Francisco,Q4 2025 - IT Support,IT Support,04/13/2025 17:14,True,False,False,False,False,False,True,,111.0,192.168.103.78,Edge,macOS,Delivered,Medium,17.8,100.0,True,02/23/2020,R&D - San Francisco,manager_r&d@company.com,EMP_1039,01/24/2020,True,Asia-Pacific,CC-3604,Level 3,On-site,75,91.0,Novice,Medium,3,6,,Vishing,Generic,French,EST,False,False,True,False
EMP_0555,emp_0555@company.com,User0555,LastName555,R&D,Manager,Frankfurt,Q1 2024 - Document Share,Document Share,09/03/2024 17:14,True,False,False,False,False,False,True,,123.0,192.168.84.69,Firefox,macOS,Delivered,Medium,2.1,94.2,True,04/17/2023,R&D - Frankfurt,manager_r&d@company.com,EMP_0555,03/18/2023,True,Asia-Pacific,CC-4087,Level 1,Remote,70,73.0,Novice,Low,1,3,,Phishing,Healthcare,English,JST,False,False,False,True
EMP_0327,emp_0327@company.com,User0327,LastName327,Operations,Manager,New York,Q1 2025 - Survey Request,Survey Request,04/02/2025 17:14,True,False,False,False,False,False,True,,89.0,192.168.174.43,Safari,Windows 10,Delivered,Low,15.6,87.3,True,01/24/2022,Operations - New York,manager_operations@company.com,EMP_0327,12/25/2021,True,North America,CC-8786,Level 2,On-site,67,76.0,Novice,Medium,5,11,,Vishing,Financial,English,EST,False,False,True,True
EMP_0466,emp_0466@company.com,User0466,LastName466,HR,Manager,Frankfurt,Q1 2024 - Password Expiration,Password Expiration,07/19/2024 17:14,True,False,False,False,False,False,False,,,192.168.73.22,Chrome,Windows 10,Delivered,Medium,12.3,94.5,True,02/10/2022,HR - Frankfurt,manager_hr@company.com,EMP_0466,01/11/2022,True,Asia-Pacific,CC-8058,Level 3,On-site,71,96.0,Advanced,Medium,0,6,,Phishing,Healthcare,English,EST,False,True,True,True
EMP_1078,emp_1078@company.com,User1078,LastName078,IT,Executive,Tokyo,Q1 2024 - Survey Request,Survey Request,08/19/2024 17:14,True,False,False,False,False,False,True,,57.0,192.168.213.11,Chrome,Windows 10,Delivered,Medium,10.3,94.3,False,,IT - Tokyo,manager_it@company.com,EMP_1078,03/27/2023,True,Asia-Pacific,CC-1530,Level 2,On-site,70,,Advanced,Medium,3,6,,Phishing,Technology,English,JST,False,False,True,True
EMP_0596,emp_0596@company.com,User0596,LastName596,Marketing,Manager,Chicago,Q4 2024 - VPN Access,VPN Access,07/11/2024 17:14,True,False,False,False,False,False,True,,422.0,192.168.82.12,Chrome,Linux,Delivered,Low,17.6,59.5,False,,Marketing - Chicago,manager_marketing@company.com,EMP_0596,04/26/2021,True,Asia-Pacific,CC-8754,Level 1,Hybrid,88,,Novice,Medium,3,12,,Phishing,Technology,English,EST,False,False,False,False
EMP_0064,emp_0064@company.com,User0064,LastName064,HR,Employee,New York,Q4 2024 - VPN Access,VPN Access,11/19/2024 17:14,True,False,False,False,False,False,False,,,192.168.97.2,Chrome,Windows 10,Delivered,Medium,19.2,95.2,True,09/23/2024,HR - New York,manager_hr@company.com,EMP_0064,08/24/2024,True,Asia-Pacific,CC-7274,Level 3,On-site,90,70.0,Advanced,Medium,5,6,,Phishing,Technology,English,GMT,False,False,True,False
EMP_0411,emp_0411@company.com,User0411,LastName411,Marketing,Admin,Tokyo,Q4 2025 - Document Share,Document Share,05/26/2025 17:14,True,False,False,False,False,False,True,,279.0,192.168.55.129,Firefox,Windows 10,Delivered,Low,38.0,73.5,False,,Marketing - Tokyo,manager_marketing@company.com,EMP_0411,05/18/2021,True,Europe,CC-1680,Level 2,Hybrid,71,,Novice,High,7,10,,Phishing,Financial,English,GMT,False,False,True,False
EMP_0451,emp_0451@company.com,User0451,LastName451,HR,Contractor,London,Q2 2024 - Survey Request,Survey Request,07/07/2024 17:14,False,False,False,False,False,False,True,,97.0,192.168.220.20,Chrome,Windows 10,Delivered,Low,21.3,85.3,True,10/29/2023,HR - London,manager_hr@company.com,EMP_0451,09/29/2023,True,Europe,CC-3530,Level 1,Hybrid,90,88.0,Advanced,High,1,9,,Phishing,Healthcare,English,GMT,False,True,True,False
EMP_0396,emp_0396@company.com,User0396,LastName396,Finance,Employee,Frankfurt,Q1 2024 - Security Alert,Security Alert,10/26/2024 17:14,True,False,False,False,False,False,False,,,192.168.223.6,Firefox,Windows 10,Delivered,Medium,9.7,78.4,True,09/02/2022,Finance - Frankfurt,manager_finance@company.com,EMP_0396,08/03/2022,True,Europe,CC-6382,Level 3,Hybrid,63,96.0,Advanced,Low,4,6,,Phishing,Technology,Spanish,PST,True,False,False,False
EMP_1082,emp_1082@company.com,User1082,LastName082,HR,Manager,Frankfurt,Q4 2025 - Account Suspended,Account Suspended,06/24/2025 17:14,False,True,False,False,False,False,False,12.0,,192.168.219.189,Firefox,Windows 11,Delivered,Medium,11.4,63.5,True,02/18/2025,HR - Frankfurt,manager_hr@company.com,EMP_1082,01/19/2025,True,Asia-Pacific,CC-7757,Level 3,Hybrid,82,88.0,Novice,Medium,4,11,01/07/2025,Vishing,Technology,English,PST,True,False,True,True
EMP_1076,emp_1076@company.com,User1076,LastName076,IT,Employee,Tokyo,Q4 2024 - Account Verification,Account Verification,07/04/2024 17:14,False,False,False,False,False,False,True,,84.0,192.168.122.188,Chrome,Windows 10,Delivered,High,15.1,95.4,False,,IT - Tokyo,manager_it@company.com,EMP_1076,01/30/2020,True,Asia-Pacific,CC-6111,Level 3,Remote,72,,Novice,Medium,6,4,,Phishing,Technology,English,PST,True,False,False,False
EMP_0547,emp_0547@company.com,User0547,LastName547,Legal,Employee,Frankfurt,Q4 2025 - Account Verification,Account Verification,03/06/2025 17:14,True,False,False,False,False,False,False,,,192.168.30.198,Chrome,Windows 10,Delivered,High,15.1,64.2,False,,Legal - Frankfurt,manager_legal@company.com,EMP_0547,02/02/2021,True,Europe,CC-5969,Level 3,On-site,74,,Intermediate,Medium,3,6,,Phishing,Healthcare,English,EST,True,True,True,False
EMP_0669,emp_0669@company.com,User0669,LastName669,Operations,Admin,New York,Q3 2024 - Account Suspended,Account Suspended,10/18/2024 17:14,True,True,False,False,False,False,False,3.0,,192.168.26.70,Chrome,Linux,Delivered,Medium,15.7,52.1,True,12/23/2023,Operations - New York,manager_operations@company.com,EMP_0669,11/23/2023,True,Europe,CC-8467,Level 3,On-site,60,72.0,Intermediate,Medium,7,3,10/07/2024,Smishing,Healthcare,Spanish,GMT,True,False,True,False
EMP_0627,emp_0627@company.com,User0627,LastName627,R&D,Director,Tokyo,Q3 2024 - Password Expiration,Password Expiration,09/13/2024 17:14,True,False,False,False,False,False,False,,,192.168.241.65,Chrome,Windows 11,Delivered,High,0.0,93.2,True,10/30/2020,R&D - Tokyo,manager_r&d@company.com,EMP_0627,09/30/2020,True,Asia-Pacific,CC-6684,Level 2,Hybrid,82,78.0,Novice,Low,6,14,,Phishing,Generic,Spanish,PST,False,False,False,True
EMP_0864,emp_0864@company.com,User0864,LastName864,R&D,Manager,Frankfurt,Q4 2025 - Meeting Invitation,Meeting Invitation,03/07/2025 17:14,True,False,False,False,False,False,True,,429.0,192.168.108.112,Firefox,Windows 10,Delivered,High,3.0,94.6,True,09/16/2023,R&D - Frankfurt,manager_r&d@company.com,EMP_0864,08/17/2023,True,Europe,CC-9099,Level 3,Hybrid,81,90.0,Intermediate,Low,2,3,,Phishing,Healthcare,English,EST,True,True,False,False
EMP_0659,emp_0659@company.com,User0659,LastName659,Marketing,Employee,New York,Q1 2025 - HR Communication,HR Communication,04/14/2025 17:14,False,False,False,False,False,False,True,,251.0,192.168.47.130,Chrome,Windows 10,Delivered,Medium,15.7,95.8,True,02/20/2020,Marketing - New York,manager_marketing@company.com,EMP_0659,01/21/2020,True,North America,CC-3488,Level 2,Hybrid,86,86.0,Advanced,Medium,6,11,,Phishing,Generic,French,EST,True,False,False,False
EMP_0119,emp_0119@company.com,User0119,LastName119,IT,Employee,San Francisco,Q2 2025 - Software Update,Software Update,04/19/2025 17:14,True,False,False,False,False,False,False,,,192.168.252.82,Chrome,Windows 11,Delivered,Low,35.3,69.7,False,,IT - San Francisco,manager_it@company.com,EMP_0119,08/06/2022,True,Asia-Pacific,CC-5469,Level 1,Remote,71,,Novice,High,2,8,,Phishing,Technology,English,JST,True,False,False,False
EMP_0095,emp_0095@company.com,User0095,LastName095,Marketing,Manager,London,Q3 2024 - System Maintenance,System Maintenance,12/13/2024 17:14,True,True,False,True,False,False,True,95.0,281.0,192.168.8.177,Firefox,Windows 11,Delivered,Low,22.3,44.5,False,,Marketing - London,manager_marketing@company.com,EMP_0095,12/30/2023,True,North America,CC-2398,Level 2,Remote,94,,Advanced,High,4,3,04/24/2024,Phishing,Healthcare,English,GMT,True,False,True,True
EMP_0407,emp_0407@company.com,User0407,LastName407,Marketing,Employee,Chicago,Q2 2024 - IT Support,IT Support,08/26/2024 17:14,True,False,False,False,False,False,False,,,192.168.252.142,Chrome,Windows 10,Delivered,Low,31.0,60.4,True,07/08/2024,Marketing - Chicago,manager_marketing@company.com,EMP_0407,06/08/2024,True,Asia-Pacific,CC-5500,Level 1,On-site,65,73.0,Advanced,High,6,3,,Phishing,Healthcare,English,JST,True,False,False,False
EMP_1019,emp_1019@company.com,User1019,LastName019,HR,Employee,Chicago,Q4 2025 - Survey Request,Survey Request,05/05/2025 17:14,True,False,False,False,False,False,True,,516.0,192.168.250.114,Firefox,Windows 10,Delivered,Medium,14.8,97.2,True,11/06/2023,HR - Chicago,manager_hr@company.com,EMP_1019,10/07/2023,True,North America,CC-3611,Level 2,Hybrid,74,81.0,Novice,Medium,7,7,,Phishing,Financial,English,JST,False,True,False,False
EMP_0401,emp_0401@company.com,User0401,LastName401,HR,Manager,London,Q1 2024 - Account Suspended,Account Suspended,08/21/2024 17:14,True,False,False,False,False,False,False,,,192.168.69.244,Firefox,Windows 10,Delivered,Medium,10.4,75.3,True,10/08/2021,HR - London,manager_hr@company.com,EMP_0401,09/08/2021,True,North America,CC-3649,Level 2,On-site,82,82.0,Intermediate,Medium,6,14,,Vishing,Financial,English,GMT,True,True,True,True
EMP_1089,emp_1089@company.com,User1089,LastName089,Legal,Employee,London,Q2 2025 - VPN Access,VPN Access,06/07/2025 17:14,True,False,False,False,False,False,False,,,192.168.138.240,Chrome,Windows 10,Delivered,Low,30.0,82.9,True,04/21/2022,Legal - London,manager_legal@company.com,EMP_1089,03/22/2022,True,Asia-Pacific,CC-1983,Level 2,Hybrid,82,73.0,Intermediate,High,6,9,,Phishing,Financial,English,JST,True,True,True,False
EMP_0125,emp_0125@company.com,User0125,LastName125,IT,Manager,Frankfurt,Q2 2025 - Password Expiration,Password Expiration,02/27/2025 17:14,False,False,False,False,False,False,False,,,192.168.69.91,Firefox,Windows 10,Delivered,Medium,6.2,84.7,True,01/18/2025,IT - Frankfurt,manager_it@company.com,EMP_0125,12/19/2024,True,Europe,CC-4207,Level 1,Hybrid,64,82.0,Novice,Low,2,13,,Phishing,Technology,French,PST,True,False,True,True
EMP_0090,emp_0090@company.com,User0090,LastName090,R&D,Manager,Frankfurt,Q3 2024 - Software Update,Software Update,08/29/2024 17:14,True,False,False,False,False,False,False,,,192.168.44.94,Chrome,Windows 10,Delivered,Low,21.0,79.4,True,02/24/2023,R&D - Frankfurt,manager_r&d@company.com,EMP_0090,01/25/2023,True,Europe,CC-1890,Level 2,On-site,94,79.0,Intermediate,High,2,9,,Phishing,Healthcare,English,JST,False,True,True,True
EMP_0241,emp_0241@company.com,User0241,LastName241,Marketing,Employee,London,Q2 2024 - HR Communication,HR Communication,12/16/2024 17:14,False,False,False,False,False,False,False,,,192.168.75.113,Firefox,Windows 11,Delivered,Low,20.7,89.9,True,02/04/2022,Marketing - London,manager_marketing@company.com,EMP_0241,01/05/2022,True,Europe,CC-5916,Level 2,Remote,73,85.0,Advanced,High,0,7,,Phishing,Technology,Spanish,PST,False,True,True,False
EMP_0340,emp_0340@company.com,User0340,LastName340,Marketing,Employee,Tokyo,Q3 2025 - HR Communication,HR Communication,03/24/2025 17:14,False,False,False,False,False,False,True,,54.0,192.168.156.133,Chrome,Windows 10,Bounced,Low,31.1,71.6,False,,Marketing - Tokyo,manager_marketing@company.com,EMP_0340,02/06/2023,True,Asia-Pacific,CC-2079,Level 3,Hybrid,82,,Intermediate,High,3,4,,Phishing,Technology,English,EST,False,False,False,False
EMP_0637,emp_0637@company.com,User0637,LastName637,Operations,Employee,London,Q3 2024 - Account Suspended,Account Suspended,11/14/2024 17:14,True,False,False,False,False,False,True,,125.0,192.168.34.104,Chrome,Windows 10,Delivered,Medium,6.7,100.0,True,09/24/2024,Operations - London,manager_operations@company.com,EMP_0637,08/25/2024,True,North America,CC-3729,Level 2,On-site,82,85.0,Advanced,Low,1,10,,Phishing,Healthcare,Spanish,GMT,False,False,True,False
EMP_1181,emp_1181@company.com,User1181,LastName181,Operations,Employee,Chicago,Q2 2025 - System Maintenance,System Maintenance,01/28/2025 17:14,True,False,False,False,False,False,True,,124.0,192.168.68.145,Chrome,macOS,Delivered,High,10.7,73.5,False,,Operations - Chicago,manager_operations@company.com,EMP_1181,10/13/2023,True,Europe,CC-2239,Level 3,Remote,87,,Advanced,Medium,5,3,,Phishing,Generic,English,GMT,False,False,True,True
EMP_0290,emp_0290@company.com,User0290,LastName290,Legal,Employee,Sydney,Q3 2025 - VPN Access,VPN Access,06/08/2025 17:14,True,False,False,False,False,False,False,,,192.168.52.240,Chrome,macOS,Delivered,Medium,12.6,84.3,True,04/09/2020,Legal - Sydney,manager_legal@company.com,EMP_0290,03/10/2020,True,North America,CC-1199,Level 2,Hybrid,81,79.0,Advanced,Medium,7,9,,Phishing,Financial,Spanish,PST,True,False,True,True
EMP_0486,emp_0486@company.com,User0486,LastName486,Operations,Employee,Chicago,Q4 2025 - System Maintenance,System Maintenance,04/02/2025 17:14,True,False,False,False,False,False,True,,48.0,192.168.135.144,Chrome,Windows 11,Delivered,Low,31.0,86.5,True,02/10/2024,Operations - Chicago,manager_operations@company.com,EMP_0486,01/11/2024,True,North America,CC-3418,Level 1,Hybrid,61,97.0,Novice,High,5,14,,Phishing,Technology,French,JST,True,True,True,False
EMP_0570,emp_0570@company.com,User0570,LastName570,R&D,Employee,London,Q4 2024 - Package Delivery,Package Delivery,12/07/2024 17:14,False,False,False,False,False,False,False,,,192.168.164.23,Firefox,Windows 11,Delivered,Medium,18.5,64.6,True,06/06/2025,R&D - London,manager_r&d@company.com,EMP_0570,05/07/2025,True,North America,CC-2960,Level 3,Hybrid,70,84.0,Intermediate,Medium,4,11,,Phishing,Technology,English,EST,False,True,True,True
EMP_1032,emp_1032@company.com,User1032,LastName032,Legal,Employee,New York,Q2 2025 - System Maintenance,System Maintenance,04/05/2025 17:14,True,False,False,False,False,False,True,,72.0,192.168.169.60,Edge,Windows 10,Delivered,Medium,17.7,91.3,True,09/08/2022,Legal - New York,manager_legal@company.com,EMP_1032,08/09/2022,True,Asia-Pacific,CC-7301,Level 2,Hybrid,64,75.0,Advanced,Medium,3,14,,Phishing,Technology,English,GMT,False,True,False,False
EMP_0781,emp_0781@company.com,User0781,LastName781,Legal,Employee,London,Q4 2024 - Security Alert,Security Alert,09/24/2024 17:14,True,False,False,False,False,False,True,,174.0,192.168.136.209,Chrome,Windows 10,Delivered,Low,15.3,100.0,True,01/31/2025,Legal - London,manager_legal@company.com,EMP_0781,01/01/2025,True,Asia-Pacific,CC-8000,Level 1,On-site,81,83.0,Advanced,Medium,1,5,,Phishing,Generic,Spanish,EST,False,False,True,False
EMP_1100,emp_1100@company.com,User1100,LastName100,HR,Employee,London,Q2 2025 - System Maintenance,System Maintenance,05/25/2025 17:14,True,False,False,False,False,False,False,,,192.168.23.220,Firefox,Windows 10,Delivered,Medium,16.1,81.5,True,11/06/2023,HR - London,manager_hr@company.com,EMP_1100,10/07/2023,True,Asia-Pacific,CC-5303,Level 2,Hybrid,72,84.0,Novice,Medium,5,9,,Phishing,Healthcare,English,EST,False,False,True,False
EMP_0748,emp_0748@company.com,User0748,LastName748,Marketing,Manager,Chicago,Q4 2025 - Password Expiration,Password Expiration,01/01/2025 17:14,True,False,False,False,False,False,True,,10.0,192.168.79.60,Chrome,macOS,Delivered,Low,13.9,94.8,True,08/01/2022,Marketing - Chicago,manager_marketing@company.com,EMP_0748,07/02/2022,True,Europe,CC-8496,Level 1,Hybrid,67,89.0,Novice,Medium,2,5,,Phishing,Generic,French,GMT,True,True,False,True
EMP_0101,emp_0101@company.com,User0101,LastName101,Finance,Executive,London,Q3 2024 - Software Update,Software Update,08/18/2024 17:14,False,False,False,False,False,False,False,,,192.168.10.177,Chrome,Windows 10,Delivered,Medium,8.7,100.0,True,08/02/2022,Finance - London,manager_finance@company.com,EMP_0101,07/03/2022,True,Europe,CC-8938,Level 2,On-site,84,74.0,Advanced,Low,5,12,,Phishing,Financial,Spanish,JST,True,True,True,False
EMP_0069,emp_0069@company.com,User0069,LastName069,IT,Executive,San Francisco,Q4 2024 - Document Share,Document Share,12/17/2024 17:14,True,True,False,True,True,False,False,99.0,,192.168.31.170,Firefox,Windows 10,Delivered,Medium,8.6,78.0,True,12/25/2024,IT - San Francisco,manager_it@company.com,EMP_0069,11/25/2024,True,North America,CC-6418,Level 2,Hybrid,71,98.0,Advanced,Low,4,6,03/26/2024,Smishing,Healthcare,English,GMT,True,True,False,True
